headline,description,link,date
Will Singapore’s Massive New Trans-Shipment Port  Untangle Global Supply Chains?,"By Ann Koh and Kyunghee Park (Bloomberg) As the world’s economies struggle to untangle unprecedented congestion in global supply chains, one of the world’s",https://gcaptain.com/singapores-new-trans-shipment-port/,"June 29, 2022"
Shell and CMA CGM Sign LNG Fuel Supply Agreement in Singapore,Shell and CMA CGM have signed a multi-year agreement on the supply of LNG fuel for CMA CGM ships in the Port of Singapore. The LNG bunkering will be,https://gcaptain.com/shell-and-cma-cgm-sign-lng-fuel-supply-agreement-in-singapore/,"June 28, 2022"
Checking In On Southern California’s Containership Backup,"With a busy summer expected at the San Pedro Bay ports of Los Angeles and Long Beach, vessel traffic officials are reporting a new record low number of",https://gcaptain.com/checking-in-on-southern-californias-containership-backup/,"June 27, 2022"
Port of Odesa Comes Under Missile Attack As Russians Advance In Eastern Ukraine,"By Natalia Zinets and Max Hunder KYIV, June 20 (Reuters) – Russian forces captured territory along a frontline river in eastern Ukraine on",https://gcaptain.com/port-of-odesa-comes-under-missile-attack-as-russians-advance-in-eastern-ukraine/,"June 20, 2022"
Empty Container Boxes Stuck At Rotterdam May Stoke Asia Shortage,"By Ann Koh Jun 20, 2022,(Bloomberg) —Empty container boxes crucial for Asia’s exporters are getting stuck in the port of Rotterdam as a growing",https://gcaptain.com/empty-container-boxes-stuck-at-rotterdam-may-stoke-asia-shortage/,"June 20, 2022"
"DP World, Mawani Sign 30-Yr Agreement To Build Logistics Park At Jeddah Islamic Port","June 19, 2022–DP World and the Saudi Ports Authority (Mawani) today announced the signing of a 30-year agreement with an investment value of more than",https://gcaptain.com/dp-world-mawani-sign-30-yr-agreement-to-build-logistics-park-at-jeddah-islamic-port/,"June 19, 2022"
Port of Los Angeles Truck Gates Go Unused as Peak Season Approaches,"By Augusta Saraiva (Bloomberg) — Two years into the crisis that disrupted global supply chains and as US ports prepare for an earlier peak season, more",https://gcaptain.com/port-of-los-angeles-truck-gates-go-unused-as-peak-season-approaches/,"June 17, 2022"
Port of Los Angeles Reports Third-Busiest Month Ever in May: ‘No Precipitous Drop’ in Ships Leaving China,"The Port of Los Angeles, the biggest in the United States, is reporting its third busiest month on record in May with a busy summer and early peak shipping",https://gcaptain.com/port-of-los-angeles-reports-third-busiest-month-ever-in-may/,"June 17, 2022"
Carriers Battle to Ease Congestion at Northern European Ports,By Mike Wackett (The Loadstar) – Maersk is looking to overland Asian containers at less-congested North European ports and evacuate long-stay imports to,https://gcaptain.com/carriers-battle-to-ease-congestion-at-northern-european-ports/,"June 16, 2022"
Port of Savannah Sets All-Time Record in May as Cargo Surge Continues,"The Port of Savannah, the second-busiest port on the East Coast, recorded an all-time cargo record in May as strong consumer demand and shifting inbound trade",https://gcaptain.com/port-of-savannah-sets-all-time-record-in-may-as-cargo-surge-continues/,"June 15, 2022"
South Korean Trucker Strike Ends But Hurdles Remain,By Heesu Lee and Heejin Kim (Bloomberg) — South Korea’s truckers began returning to work and factories resumed deliveries of goods from cars to,https://gcaptain.com/south-korean-trucker-strike-ends-but-hurdles-remain/,"June 15, 2022"
MSC Considering Controlling Stake in World’s Largest Cruise Port Operator,"Responding to media reports, Global Ports has confirmed it has been approached by MSC with a potential cash offer for all shares of the cruise ports operator.",https://gcaptain.com/msc-mulling-controlling-stake-in-worlds-largest-cruise-port-operator/,"June 15, 2022"
West Coast Ports Strike Is Unlikely Even If No Deal Is Reached by July,"By Augusta Saraiva (Bloomberg) Employers and the union representing more than 22,000 dockworkers at 30 US ports on the West Coast are unlikely to reach a wage",https://gcaptain.com/west-coast-ports-strike-deadline/,"June 14, 2022"
West Coast Ports Strike Unlikely Even If No Labor Deal By July Deadline,"By Augusta Saraiva (Bloomberg) — Employers and the union representing more than 22,000 dockworkers at 30 US ports on the West Coast are unlikely to",https://gcaptain.com/west-coast-ports-strike-unlikely-even-if-no-labor-deal-by-july-deadline/,"June 14, 2022"
German Ports Brace for More Strikes as Pay Talks Fail,"By Mike Wackett (The Loadstar) – Shipping lines serving North Europe’s third-biggest container port, Hamburg, are bracing for further industrial",https://gcaptain.com/german-ports-brace-for-more-strikes-as-pay-talks-fail/,"June 13, 2022"
President Biden Calls Out Foreign Shipping Companies During Port of Los Angeles Visit,"President Biden visited the Port of Los Angeles on Friday where he discussed supply chain challenges and progress and addressed the issue of rising inflation,",https://gcaptain.com/president-biden-visits-port-of-los-angeles/,"June 10, 2022"
Korean Trucker Strike Cripples Port Of Busan,"By Heejin Kim and Ann Koh (Bloomberg) An escalating strike by truck drivers in South Korea is adding more disruption to global supply chains, from a slowdown",https://gcaptain.com/korean-trucker-protest-port-of-busan/,"June 10, 2022"
Port of Long Beach Reports Second-Busiest Month Ahead of Summertime Cargo Surge,The Port of Long Beach has reported its second busiest month on record in May as it looks ahead to a summer cargo surge that could follow China’s,https://gcaptain.com/port-of-long-beach-reports-second-busiest-month-ahead-of-summertime-cargo-surge/,"June 9, 2022"
Port of Charleston Imports Jump 18% in May,South Carolina Ports is reporting its 15th conecutive month of cargo records at the Port of Charleston as sustained retail imports continue to drive record,https://gcaptain.com/port-of-charleston-imports-jump-18-in-may/,"June 9, 2022"
Long Beach Port Chief Doesn’t See Labor Deal by July 1 Deadline,"By Augusta Saraiva (Bloomberg) — The head of the US’s second-busiest port doesn’t see talks over new labor contracts for 22,000 dockworkers at 29",https://gcaptain.com/long-beach-port-chief-doesnt-see-labor-deal-by-july-1-deadline/,"May 23, 2022"
U.S. Container Imports Jump in April as Coastal Shift Continues,"By Mike Wackett (The Loadstar) – The seven-week Covid lockdown in Shanghai, prompting carriers to blank a third of export sailings on the Asia-Europe",https://gcaptain.com/april-container-imports-jump-as-coastal-shift-continues/,"May 17, 2022"
Germany Accuses Putin of Provoking the Global Food Crisis,"By Iain Rogers, Katharina Rosskopf and Arne Delfs May 14, 2022 (Bloomberg) –German Foreign Minister Annalena Baerbock accused Russia of deliberately",https://gcaptain.com/germany-accuses-putin-of-provoking-the-global-food-crisis/,"May 14, 2022"
Port of Long Beach Continues Record-Setting Streak and Warns of Cargo Surge When China Reopens,The Port of Long Beach set another new single-month record in April as the port continues to clear marine terminals of cargo ahead an expected new wave of,https://gcaptain.com/port-of-long-beach-continues-record-setting-streak-and-warns-of-cargo-surge-when-china-reopens/,"May 13, 2022"
Port of Charleston Reduces Backlog and Sets Latest Monthly Cargo Record,The Port of Charleston in South Carolina set yet another monthly cargo record in April while also making “significant progress” with port and berth,https://gcaptain.com/port-of-charleston-reduces-backlog-and-sets-latest-monthly-cargo-record/,"May 11, 2022"
U.S. Importers Turn to Prayer and Washington as West Coast Port Labor Talks Kick Off,"By Lisa Baertlein LOS ANGELES (Reuters) – For more than two years, Isaac Larian has used every available tool to overcome global supply-chain",https://gcaptain.com/west-coast-port-labor-talks-kick-off/,"May 11, 2022"
MARAD Makes Additional $234 Million Available for Port Projects,"FY 2022 Appropriations Act raises Port Infrastructure Development Program Funding to more than $684 Million, the highest total ever. U.S. Department of",https://gcaptain.com/marad-makes-additional-234-million-available-for-port-projects/,"May 9, 2022"
"Employers, Dockworkers Aim to Keep Cargo Moving During Labor Negotiations",Negotiations for a new collective bargaining agreement between employers and dockworkers at U.S. West Coast ports are scheduled to kick off Tuesday ahead of,https://gcaptain.com/employers-dockworkers-aim-to-keep-cargo-moving-during-labor-negotiations/,"May 9, 2022"
"West Coast Dockworkers, Firms Vow to Avoid Upheaval Amid Contract Talks",By Augusta Saraiva (Bloomberg) –Labor negotiations at 29 West Coast ports are set to start next week with both sides saying they want to avoid further,https://gcaptain.com/west-coast-dockworkers-firms-vow-to-avoid-upheaval-amid-contract-talks/,"May 7, 2022"
Italy Impounds Luxury Yacht Linked To Russian President,"By Crispian Balmer and Emilio Parodi, (Reuters) – The Italian government ordered police on Friday to impound a luxury yacht worth some $700",https://gcaptain.com/italy-impounds-luxury-yacht-linked-to-russian-president/,"May 7, 2022"
Ad-Hoc Carriers and Retail Charters Hit By China Lockdowns,By Mike Wackett (The Loadstar) – The combination of Covid lockdown cargo delays in China and congestion at US east coast ports has prompted alliance,https://gcaptain.com/ad-hoc-carriers-and-retail-charters-hit-by-china-lockdowns/,"May 3, 2022"
West Coast Port Employers Laud Automation Ahead of Labor Talks,By Augusta Saraiva (Bloomberg) — Employers at West Coast ports at the center of the U.S. supply-chain crisis released a study extolling the benefits,https://gcaptain.com/west-coast-port-employers-laud-automation-ahead-of-labor-talks/,"May 2, 2022"
Port of Long Beach Completes Project Boosting Rail Capacity,The Port of Long Beach has completed construction of a new rail project which it says will increase efficiency of goods movement and reduce congestion on local,https://gcaptain.com/port-of-long-beach-completes-project-boosting-rail-capacity/,"May 2, 2022"
"Ukraine Formally Closes Captured Ports Of Mariupol, Berdiansk, and Skadovsk","By Pavel Polityuk (Reuters) Ukraine has formally closed its four Black and Azov seaports, which Russian forces have captured, the Ukrainian agriculture",https://gcaptain.com/ukraine-closes-ports-mariupol-berdiansk-skadovsk/,"May 2, 2022"
First Ship With Ukrainian Corn Departs Romania,"By Megan Durisin (Bloomberg) Enough grain has made its way out of Ukraine to fill an export vessel in neighboring Romania, marking a small but important first",https://gcaptain.com/ship-ukrainian-corn-romania/,"April 30, 2022"
Belgian Ports of Antwerp and Zeebruge Officially Combine,"The Belgian ports of Antwerp and Zeebruge have officially combined, creating Europe’s largest export port. The two cities signed the shareholders’",https://gcaptain.com/belgian-ports-antwerp-zeebruge-combine/,"April 29, 2022"
EU Green Lights Hapag-Lloyd’s Stakes in JadeWeserPort,"German shipping company Hapag-Lloyd says the EU Commission has approved the company’s stake acquisitions in JadeWeserPort Wilhelmshaven, Germany’s",https://gcaptain.com/eu-green-lights-hapag-lloyds-stakes-in-jadeweserport/,"April 29, 2022"
Food Protectionism Hits Ports With Export Bans,By Anuradha Raghu (Bloomberg) Indonesia’s palm oil export ban kicked off Thursday in one of the most drastic cases of food protectionism since the war,https://gcaptain.com/food-protectionism-port-export-bans/,"April 29, 2022"
"Russian Black Sea Oil Exports Double, Are Sanctions Still Working?",The volume of crude leaving the Black Sea port of Novorossiysk more than doubled but where is it going? By Julian Lee (Bloomberg) Asia is still snapping up,https://gcaptain.com/russian-black-sea-oil-exports-double-are-sanctions-still-working/,"April 26, 2022"
Global Supply Chain Crisis Round Two Could Be ‘Bigger Than Last Year’,"By Brendan Murray, Ann Koh and Kevin Varley (Bloomberg) China’s stringent rules to curb Covid-19 are about to unleash another wave of summer chaos on supply",https://gcaptain.com/global-supply-chain-crisis-round-two/,"April 26, 2022"
