headline,description,link,date
"Drought Saps the Panama Canal, Disrupting Global Trade","The number of ships that can travel through the vital route has fallen sharply this year because of a lack of water for the locks, raising costs and slowing deliveries.",https://www.nytimes.com/2023/11/01/business/economy/panama-canal-drought-shipping.html?searchResultPosition=20,"Nov. 1, 2023"
Should We Be Seeing Red Over the Red Sea?,"It’s a major choke point, but some perspective is in order.",https://www.nytimes.com/2024/01/16/opinion/red-sea-houthis-shipping-inflation.html?searchResultPosition=21,Jan. 16
The Migrant Crisis Did Not ‘Destroy’ New York. But Challenges Remain.,"It’s been a year since Mayor Eric Adams made his ominous prediction. City officials should treat the arrival of migrants as an opportunity rather than a catastrophe, advocates say.",https://www.nytimes.com/2024/09/20/nyregion/mayor-adams-migrant-crisis-ny.html?searchResultPosition=22,Sept. 20
What went right and wrong during the 2nd Starship test flight.,,https://www.nytimes.com/live/2024/03/14/science/starship-spacex-launch/what-went-right-and-wrong-during-the-2nd-starship-test-flight?searchResultPosition=23,March 14
"Trains, Trucks and Tractors: The Race to Reroute Goods From Baltimore","Since the collapse of the Key Bridge, other East Coast ports have absorbed the cargo previously handled in Baltimore, but some parts of the supply chain like trucking are struggling.",https://www.nytimes.com/2024/04/17/business/ports-truckers-baltimore-bridge.html?searchResultPosition=24,April 17
Baltimore Says Owner of Ship That Hit Key Bridge Was Negligent,The owner and manager of the cargo ship that downed the Francis Scott Key Bridge asked a judge to exonerate them from liability. The city argued otherwise.,https://www.nytimes.com/2024/04/23/us/baltimore-key-bridge-collapse-ship.html?searchResultPosition=25,April 23
"To Save the Panama Canal From Drought, a Disruptive Fix","In the wake of a drought that hampered shipping, the Panama Canal’s overseers are eager to expand water storage. Climate change leaves them no choice.",https://www.nytimes.com/2024/08/14/business/panama-canal-drought.html?searchResultPosition=26,Aug. 14
Another Wayward Container Ship Shows World Trade’s Fragility,"The destruction of a Baltimore bridge is hampering a busy port, adding to the strains confronting the global supply chain.",https://www.nytimes.com/2024/03/27/business/economy/container-ship-global-trade.html?searchResultPosition=27,March 27
California Pushes Electric Trucks as the Future of Freight,A mainstay of cargo transport will be phased out at ports as California bans new registrations of carbon-fuel trucks in favor of nonpolluting ones.,https://www.nytimes.com/2023/12/28/business/energy-environment/electric-trucks-port-california.html?searchResultPosition=28,"Dec. 28, 2023"
Here is the latest on the bridge collapse.,,https://www.nytimes.com/live/2024/03/28/us/baltimore-key-bridge-collapse/here-is-the-latest?searchResultPosition=29,March 28
Biden Tells Baltimore: ‘Your Nation Has Your Back’,President Biden took an aerial tour of the site of the collapsed Francis Scott Key Bridge and met with the families of the six victims. The authorities later announced the recovery of a third body.,https://www.nytimes.com/2024/04/05/us/politics/biden-baltimore-bridge.html?searchResultPosition=30,April 5
Ukraine Strikes More Russian Oil Facilities in a Bid to Disrupt Military Logistics,"Analysts say Ukraine is trying to disrupt the Russian military’s logistical routes and combat operations by targeting the facilities that supply fuel for its tanks, ships and fighter jets.",https://www.nytimes.com/2024/05/09/world/europe/ukraine-strikes-russia-oil-refineries.html?searchResultPosition=31,May 9
Who Will Pay for the Baltimore Bridge Collapse?,Disputes over liability and the cost of claims could take years for insurers to resolve and result in billions of dollars in payouts.,https://www.nytimes.com/2024/04/05/business/baltimore-bridge-cost-insurance.html?searchResultPosition=32,April 5
‘It’s All Happening Again.’ The Supply Chain Is Under Strain.,"As Houthi rebels intensify strikes on vessels headed for the Suez Canal, global shipping prices are soaring, raising fears of product shortages and delays.",https://www.nytimes.com/2024/06/24/business/global-shipping-rates.html?searchResultPosition=33,June 24
"To the Sound of Gunshots, Haiti Installs a New Ruling Council","With that body in place, Prime Minister Ariel Henry resigned and the new leaders turned to the task of establishing order in a gang-ridden country.",https://www.nytimes.com/2024/04/25/world/americas/haiti-council-gangs-henry.html?searchResultPosition=34,April 25
"Blocked by Polish Truckers, Ukraine Turns to the Black Sea to Boost Trade",The blockade at the border with Poland has crippled Ukraine’s land trade. But a new Black Sea route is providing an economic lifeline.,https://www.nytimes.com/2023/12/20/world/europe/blocked-by-polish-truckers-ukraine-turns-to-the-black-sea-to-boost-trade.html?searchResultPosition=35,"Dec. 20, 2023"
Baltimore Bridge Collapse Upends Traffic in Busy Industrial Area,"The collapse severs the southern stretch of Interstate 695, a critical portion of the Baltimore Beltway that runs through the areas around the port.",https://www.nytimes.com/2024/03/26/us/i-695-baltimore-bridge-collapse-traffic.html?searchResultPosition=36,March 26
"Israeli jets hit an UNRWA compound near Gaza City, and other news.",,https://www.nytimes.com/live/2024/06/23/world/israel-gaza-war-hamas/a-drone-attack-damages-a-ship-in-the-red-sea-and-other-news?searchResultPosition=37,June 23
Chinese Traders and Moroccan Ports: How Russia Flouts Global Tech Bans,"Using specialized e-commerce sites, secretive shipping workarounds and a constellation of middlemen, Russia has obtained the tech components it needs to keep its economy and war in Ukraine going.",https://www.nytimes.com/2023/12/19/technology/russia-flouts-global-tech-bans.html?searchResultPosition=38,"Dec. 19, 2023"
"U.S. Bridges Face ‘Increased Risks’ From Large Ships, Coast Guard Says",A Coast Guard leader told Congress that bridges around the country needed to be assessed to avoid repeating the crash that knocked down the Key Bridge in Baltimore.,https://www.nytimes.com/2024/05/15/us/baltimore-key-bridge-collapse-congress-hearing.html?searchResultPosition=39,May 15
Stuck Ships and Supply-Chain Inflation,"Baltimore alone isn’t that big a deal, but is it an omen?",https://www.nytimes.com/2024/04/02/opinion/baltimore-bridge-inflation-supply-chain.html?searchResultPosition=40,April 2
Buttigieg Calls on Congress for More Money to Collapsed Baltimore Bridge,"Mr. Buttigieg, the transportation secretary, was joined by the Baltimore mayor and Maryland governor in describing the collapse as a matter of national importance.",https://www.nytimes.com/2024/03/31/us/politics/buttigieg-congress-baltimore-bridge.html?searchResultPosition=41,March 31
Red Sea Attacks Leave Shipping Companies With Difficult Choices,Attacks on two dozen ships since November are forcing shipping lines to figure out whether and when to skip the Suez Canal and send vessels on longer voyages around Africa.,https://www.nytimes.com/2024/01/06/business/red-sea-shipping-houthi.html?searchResultPosition=42,Jan. 6
BP Pauses Oil Shipments Through Red Sea Amid Fears of Attacks,"Global energy prices jumped as tensions escalated around the vital shipping route, where drone and missile assaults have prompted some companies to halt sending cargos.",https://www.nytimes.com/2023/12/18/world/middleeast/bp-red-sea-oil-shipping.html?searchResultPosition=43,"Dec. 18, 2023"
"Powerful Earthquake Hits Japan, and Officials Warn of Aftershocks","There were reports of collapsed buildings and people being trapped underneath them. The quake disrupted electricity and phone service, and initially raised fears of a tsunami.",https://www.nytimes.com/2024/01/01/world/asia/japan-earthquake.html?searchResultPosition=44,Jan. 1
Off-Duty Pilot Accused of Trying to Cut the Engines on an Alaska Airlines Flight,"The flight was diverted to Portland, Ore., because of a “credible security threat” inside the cockpit, the airline said. An off-duty pilot was charged with attempted murder.",https://www.nytimes.com/2023/10/23/us/alaska-airlines-flight-diverted.html?searchResultPosition=45,"Oct. 23, 2023"
The Indian Navy releases images of its rescue mission after a lethal Houthi attack on a vessel off Yemen.,,https://www.nytimes.com/live/2024/03/08/world/israel-hamas-war-gaza-news/the-indian-navy-releases-images-of-its-rescue-mission-after-a-lethal-houthi-attack-on-a-vessel-off-yemen?searchResultPosition=46,March 7
Here is the latest on the collapse.,,https://www.nytimes.com/live/2024/03/27/us/baltimore-key-bridge-collapse/here-is-the-latest-on-the-collapse?searchResultPosition=47,March 27
"Virus Disrupts China’s Shipping, and World Ports Feel the Impact","Even where factories are back in operation, getting freight to docks has been impeded by roadblocks and quarantines.",https://www.nytimes.com/2020/02/27/business/economy/china-coronavirus-shipping-ports.html?searchResultPosition=48,"Feb. 27, 2020"
Northeast Corridor Train Service Resumes Following Overnight Meltdown,"Fallen electrical wires in New Jersey brought Amtrak and New Jersey Transit service to a halt on the Northeast Corridor Wednesday night, and transit agencies warned of delays into Thursday.",https://www.nytimes.com/2024/05/22/nyregion/amtrak-nj-transit-trains-suspended.html?searchResultPosition=49,May 22
The Supreme Court overhaul led to months of street protests in Israel.,,https://www.nytimes.com/live/2024/01/01/world/israel-supreme-court-gaza-news/the-supreme-court-overhaul-led-to-months-of-street-protests-in-israel?searchResultPosition=50,Jan. 1
The collapse is unlikely to affect Baltimore’s vital seafood industry.,,https://www.nytimes.com/live/2024/04/05/us/biden-baltimore-bridge/the-collapse-is-unlikely-to-affect-baltimores-vital-seafood-industry?searchResultPosition=51,March 28
