Date,URL,Title,Source,Country,LABEL,Cleaned_Title
20211026T201500Z,https://www.cnn.com/2021/10/26/us/georgia-golden-ray-cargo-ship-wreck-removal-largest-in-us-history/,"Removal of Golden Ray cargo ship off Georgia coast is largest in US history , ",cnn.com,United States,2,removal golden ray cargo ship georgia coast largest u history
20211130T181500Z,https://www.cnn.com/2021/11/30/business/amazon-walmart-port-pollution/,"Amazon , Walmart and the world biggest retailers are making port congestion and pollution worse , new report finds",cnn.com,United States,4,amazon walmart world biggest retailer making port congestion pollution worse new report find
20211208T211500Z,https://www.cnn.com/2021/12/08/politics/iranian-missiles-and-petroleum-seized-forfeited/,US Navy seized Iranian petroleum products and hundreds of missiles from vessels in Arabian Sea,cnn.com,United States,5,u navy seized iranian petroleum product hundred missile vessel arabian sea
20211029T220000Z,https://www.cnn.com/2021/10/29/politics/iran-drone-sanctions/,US sanctions commander of Iranian drone program that attacked shipping vessel,cnn.com,United States,3,u sanction commander iranian drone program attacked shipping vessel
20211214T141500Z,https://www.cnn.com/2021/12/14/americas/haiti-gasoline-tanker-explosion-intl/,At least 54 dead after gas tanker explodes in Haiti second largest city,cnn.com,United States,6,least 54 dead gas tanker explodes haiti second largest city
20211025T163000Z,https://www.cnn.com/2021/10/25/business/supply-chain-ports-inflation/,$24 billion in goods is floating outside California biggest ports,cnn.com,United States,4,24 billion good floating outside california biggest port
20211111T071500Z,https://www.cnn.com/2021/10/24/americas/canada-ship-blaze-intl/,British Columbia : Fire blazes cargo ship containers,cnn.com,United States,6,british columbia fire blaze cargo ship container
20211126T150000Z,https://www.straitstimes.com/world/europe/french-fishermen-block-calais-port-over-fishing-licence-row,French fishermen block Calais port over fishing licence row,straitstimes.com,Singapore,4,french fisherman block calais port fishing licence row
20211120T010000Z,https://www.cnn.com/2021/11/19/politics/china-uae-us-construction-port/,"Construction halted on secret project at Chinese port in UAE after pressure from US , officials say",cnn.com,United States,11,construction halted secret project chinese port uae pressure u official say
20211107T061500Z,https://www.straitstimes.com/world/at-least-99-killed-in-fuel-tanker-blast-in-sierra-leone-capital,At least 99 killed in fuel tanker blast in Sierra Leone capital,straitstimes.com,Singapore,6,least 99 killed fuel tanker blast sierra leone capital
20211013T151500Z,https://www.straitstimes.com/business/vessels-arriving-off-schedule-in-singapore-due-to-congestion-at-other-ports-but-service,"Vessels arriving late in Spore due to congestion at other ports , disrupting global supply chain",straitstimes.com,Singapore,1,vessel arriving late spore due congestion port disrupting global supply chain
20211108T190000Z,https://www.cnn.com/2021/11/08/africa/sierra-leone-tanker-blast-115-dead-intl/,Sierra Leone tanker blast death toll rises to 115,cnn.com,United States,6,sierra leone tanker blast death toll rise 115
20211012T194500Z,https://www.straitstimes.com/singapore/politics/keep-eye-on-security-even-as-world-helps-afghanistan-rebuild-pm-lee,Keep eye on security even as world helps Afghanistan rebuild : PM Lee,straitstimes.com,Singapore,11,keep eye security even world help afghanistan rebuild pm lee
20220101T180000Z,https://www.cnn.com/2021/07/31/middleeast/iran-israel-tanker-attack-drone-oman-intl/,Deadly drone attack on tanker escalates Iran - Israel maritime tensions,cnn.com,United States,1,deadly drone attack tanker escalates iran israel maritime tension
20211226T160000Z,https://www.maritime-executive.com/article/product-tanker-sinks-in-the-bahamas-after-being-hit-by-luxury-yacht,Product Tanker Sinks in the Bahamas After Being Hit by Luxury Yacht,maritime-executive.com,United States,2,product tanker sink bahamas hit luxury yacht
20201205T004500Z,https://www.shippingandfreightresource.com/thousands-of-containers-overboard-in-worst-containership-disaster-one-apus/,Thousands of containers overboard in worst containership disaster - ONE Apus,shippingandfreightresource.com,,9,thousand container overboard worst containership disaster one apus
20201026T110000Z,https://www.heraldscotland.com/news/national-news/18821248.military-assistance-requested-tanker-stowaway-incident/,Military assistance requested over tanker stowaway incident,heraldscotland.com,United Kingdom,2,military assistance requested tanker stowaway incident
20201025T093000Z,https://www.siasat.com/russian-oil-tanker-suffers-explosion-3-crew-members-missing-2007312/,"Russian oil tanker suffers explosion , 3 crew members missing",siasat.com,India,6,russian oil tanker suffers explosion 3 crew member missing
20201214T133000Z,https://www.timesnownews.com/international/article/explosion-onboard-oil-tanker-in-saudi-arabia-shipping-firm-hafnia-says-vessel-hit-by-external-source/694452,Explosion onboard oil tanker in Saudi Arabia ; shipping firm Hafnia says vessel hit by  external source  ,timesnownews.com,India,12,explosion onboard oil tanker saudi arabia shipping firm hafnia say vessel hit external source
20201214T063000Z,https://www.marketwatch.com/story/oil-tanker-suffers-explosion-after-being-hit-by-external-source-near-saudi-arabias-port-city-01607926153,Oil tanker suffers explosion after being hit by  external source  near Saudi Arabia port city,marketwatch.com,United States,13,oil tanker suffers explosion hit external source near saudi arabia port city
20201214T050000Z,https://www.aninews.in/news/world/asia/explosion-on-ship-in-saudi-aramco-jeddha-port-area20201214091203/,Explosion on ship in Saudi Aramco Jeddha port area,aninews.in,India,6,explosion ship saudi aramco jeddha port area
20201125T174500Z,https://www.upstreamonline.com/safety/possible-mine-blast-hits-greek-oil-tanker-in-saudi-waters/2-1-919332,Possible mine blast hits Greek oil tanker in Saudi waters,upstreamonline.com,United States,11,possible mine blast hit greek oil tanker saudi water
20201206T011500Z,https://www.thenews.com.pk/print/754391-vessel-attacked-off-yemen-coast,Vessel attacked off Yemen coast,thenews.com.pk,Pakistan,3,vessel attacked yemen coast
20201214T063000Z,https://www.foxnews.com/world/explosion-reported-on-oil-tanker-off-saudi-arabia-believed-caused-by-external-source,Explosion reported on oil tanker off Saudi Arabia believed caused by  external source  ,foxnews.com,United States,13,explosion reported oil tanker saudi arabia believed caused external source
20201214T063000Z,https://www.marketwatch.com/story/oil-tanker-suffers-explosion-after-being-hit-by-external-source-near-saudi-arabias-port-city-01607926153,Oil tanker suffers explosion after being hit by  external source  near Saudi Arabia port city,marketwatch.com,United States,13,oil tanker suffers explosion hit external source near saudi arabia port city
20201125T154500Z,https://www.marinelink.com/news/tanker-damaged-mine-saudi-terminal-483481,Tanker Damaged By Mine At Saudi Terminal,marinelink.com,United States,6,tanker damaged mine saudi terminal
20201104T134500Z,https://uk.style.yahoo.com/police-dealing-vessel-incident-amid-145830068.html,Police dealing with vessel incident amid tanker hijacking bid reports,uk.style.yahoo.com,United States,2,police dealing vessel incident amid tanker hijacking bid report
20201205T164500Z,https://www.castanet.net/news/World/318412/Cargo-ship-attacked-off-Yemen-under-unclear-circumstances,Cargo ship attacked off Yemen under unclear circumstances - World News,castanet.net,Canada,3,cargo ship attacked yemen unclear circumstance world news
20201205T113000Z,https://infotel.ca/newsitem/ml-yemen/cp138266186,Cargo ship attacked off Yemen under unclear circumstances | iNFOnews | Thompson - Okanagan News Source,infotel.ca,Canada,3,cargo ship attacked yemen unclear circumstance infonews thompson okanagan news source
20201205T144500Z,https://www.thenationalnews.com/world/cargo-ship-attacked-off-yemen-s-coast-1.1123290,Cargo ship attacked off Yemen coast,thenationalnews.com,,3,cargo ship attacked yemen coast
20201214T170000Z,https://www.taipeitimes.com/News/world/archives/2020/12/15/2003748767,Explosion rocks Singapore tanker off port in Jeddah,taipeitimes.com,Taiwan,6,explosion rock singapore tanker port jeddah
20201215T030000Z,https://www.dawn.com/news/1595837/blast-rocks-singapore-flagged-tanker-at-saudi-port,Blast rocks Singapore - flagged tanker at Saudi port - Newspaper,dawn.com,Pakistan,6,blast rock singapore flagged tanker saudi port newspaper
20210101T013000Z,https://www.thestar.com.my/news/nation/2021/01/01/ship-from-malta-held-for-anchoring-without-permission,Ship from Malta held for anchoring without permission,thestar.com.my,Malaysia,10,ship malta held anchoring without permission
20201231T121500Z,https://www.shippingandfreightresource.com/one-apus-container-stack-collapse-update-31st-dec/,ONE Apus â€“ Container stack collapse â€“ Update â€“ 31st Dec,shippingandfreightresource.com,,6,one apus â€ “ container stack collapse â€ “ update â€ “ 31st dec
20201202T163000Z,https://gcaptain.com/estimated-1900-containers-lost-or-damaged-on-one-apus/,"Massive Cargo Loss : Estimated 1 , 900 Containers Lost or Damaged on ONE Apus â€“ gCaptain",gcaptain.com,United States,6,massive cargo loss estimated 1 900 container lost damaged one apus â€ “ gcaptain
20201211T013000Z,https://in.reuters.com/article/global-shipping-container-idINL1N2IR01L,RPT - Boxed out : China exports pinched by global run on shipping containers,in.reuters.com,United States,12,rpt boxed china export pinched global run shipping container
20201123T203000Z,https://www.straitstimes.com/singapore/more-piracy-cases-in-singapore-strait-so-far-this-year-than-in-whole-of-2019,More piracy cases in Singapore Strait so far this year than in whole of 2019,straitstimes.com,Singapore,3,piracy case singapore strait far year whole 2019
20201025T171500Z,https://www.reuters.com/article/uk-britain-security-ship/police-say-dealing-with-incident-aboard-vessel-off-english-coast-idUSKBN27A0LY,UK police deal with incident aboard tanker off English coast,reuters.com,United States,2,uk police deal incident aboard tanker english coast
20221102T083000Z,https://www.straitstimes.com/business/indonesia-plans-to-pump-oil-out-of-supertanker-grounded-near-singapore-gas-pipeline,Indonesia plans to pump oil out of supertanker grounded near Singapore gas pipeline,straitstimes.com,Singapore,10,indonesia plan pump oil supertanker grounded near singapore gas pipeline
20221105T081500Z,https://tnp.straitstimes.com/news/business/us-sanctions-owner-supertanker-grounded-near-singapore-over-links-iran-backed,US sanctions owner of supertanker grounded near Singapore over links to Iran - backed Hizbollah,tnp.straitstimes.com,Singapore,11,u sanction owner supertanker grounded near singapore link iran backed hizbollah
20221108T051500Z,https://www.straitstimes.com/business/indonesia-us-in-talks-to-refloat-supertanker-grounded-near-gas-pipeline-supplying-s-pore,"Indonesia , US in talks to refloat supertanker grounded near gas pipeline supplying Spore",straitstimes.com,Singapore,10,indonesia u talk refloat supertanker grounded near gas pipeline supplying spore
20221020T193000Z,https://www.straitstimes.com/singapore/transport/port-of-singapore-operating-at-85-capacity-can-meet-short-term-increases-in-demand,"Port of Singapore operating at 85 % capacity , can meet short - term increases in demand",straitstimes.com,Singapore,4,port singapore operating 85 capacity meet short term increase demand
20221101T043000Z,https://www.straitstimes.com/asia/east-asia/supertanker-runs-aground-in-indonesian-waters-near-singapore-gas-pipeline,Supertanker runs aground in Indonesian waters near Singapore gas pipeline,straitstimes.com,Singapore,2,supertanker run aground indonesian water near singapore gas pipeline
20221108T051500Z,https://www.straitstimes.com/singapore/about-300-people-rescued-from-sinking-ship-by-singapore-authorities,About 300 people rescued from sinking ship by Singapore authorities,straitstimes.com,Singapore,2,300 people rescued sinking ship singapore authority
